x,y
144492,283041
45913,276937
154725,321566
52388,277574
47627,305428
54201,271845
173229,210154
177948,271048
179239,224722
181709,305392
43720,249832
47873,273624
30284,188108
28538,303435
124703,357976
28538,303886
45516,253328
170954,339470
121971,369218
136331,204170
97756,205000
172301,254902
54104,288650
162428,355768
104540,375317
133127,369694
43720,250003
212502,353979
52388,277514
52388,277642
52388,277623
124000,325521
176135,348417
108485,221581
95899,371853
52388,277369
152877,351151
153489,348293
189981,359901
164783,274680
455434,224223
52388,277646
43720,250079
170395,362488
121788,281678
29471,291359
99091,265356
48253,332854
28538,303724
178137,304142
160075,349957
52388,277498
143904,407943
52760,269913
54641,300048
455319,338925
151224,232057
43720,249998
174857,218822
100717,354813
28538,303770
109135,232646
144176,372232
161088,278136
151641,372647
52388,277632
28538,303644
151782,308559
52388,277460
184657,208261
52388,277561
42108,207882
52388,277608
176351,297660
54201,271790
124925,151254
181178,338988
164926,484453
132043,394806
459956,230676
132047,282160
28538,303849
129380,177562
178498,319469
54201,271690
156323,312919
59876,194546
47518,290259
180285,331235
98463,361676
52388,277663
445329,229855
150607,317693
152722,409108
137478,355710
121476,286177
124681,180308
52760,269862
88644,196432
52388,277514
172914,407709
43720,249919
131228,394900
52388,277594
28538,303773
30921,287382
52388,277481
48238,298069
113613,194877
52388,277690
28538,303700
149000,390904
52388,277612
59876,194514
166645,305083
101076,298823
50026,326787
152867,337699
154982,371099
28538,304308
103304,189787
176645,226665
153975,331607
28538,303725
184350,309258
143211,406159
128176,213068
134489,217005
143876,305653
46872,255495
54201,271846
30047,345432
147082,342465
52760,269862
42614,277763
52388,277577
150897,417036
179380,147273
48430,363470
28538,303797
31939,311339
43720,249876
47848,284822
143373,425392
173490,197580
142253,307727
173427,362609
51452,346036
158324,332358
28538,304312
167690,293973
28538,303979
169530,341716
156929,421447
188878,335982
93392,371437
43720,249971
161268,384061
52388,277611
143711,266144
42440,171693
47819,402196
30966,174304
30851,247768
150914,334618
52760,269968
28538,303900
157471,243570
153261,353853
131427,394416
28538,303827
179708,104499
448396,284095
167672,313456
52388,277439
42127,258839
43001,285556
52388,277519
28538,303758
39168,263320
52760,269949
52388,277566
43720,249966
176930,344554
442985,229236
163624,353363
48212,330479
65598,327230
43720,249833
52388,277542
174811,255584
100379,373448
138399,205012
100507,373927
92798,358170
52388,277485
53210,224097
47949,224643
52388,277456
54201,271770
44538,253369
445329,229855
160615,462302
51174,436386
52388,277606
177931,258905
133288,257346
121193,369755
81208,247114
52760,269878
160239,351630
185516,269402
150820,394863
119555,283291
55885,236306
28538,303449
182001,286063
59876,194568
119495,224403
28538,303645
52388,277452
155036,338045
38454,161678
175320,212012
146634,399247
52388,277517
52815,267139
155063,289879
164489,322134
157681,382949
199786,266816
42561,314932
159586,331209
323959,274867
47695,290141
129786,349823
150246,347702
52388,277511
151357,359216
170824,236449
54201,271728
28538,303741
52388,277556
191839,346009
180863,271339
50086,193486
49112,313573
44290,345980
152833,332077
52388,277492
157426,426374
97717,345329
138971,232971
157652,386464
103529,359888
54104,288637
162374,327445
49397,309117
52760,269957
43720,249968
153751,338204
42616,243041
54617,362629
28538,303794
28538,303798
43720,249610
47611,347971
28538,303444
52388,277487
52388,277515
106350,216995
42468,247044
43720,249869
28538,303638
151012,328467
52388,277559
52388,277567
52277,249808
43720,250179
28538,303939
52388,277457
43720,249607
28538,303857
110289,229558
163356,433635
121778,424016
142885,357304
52388,277580
42030,194114
48146,310645
150246,347680
47471,289479
163118,258122
41681,260451
46029,280107
168391,309039
43720,250137
445329,229855
161890,262755
43720,249997
53820,303240
209119,260235
189415,336231
52388,277586
30056,271626
189316,355095
167420,321977
181499,429950
181134,261773
44535,165976
65598,327029
52760,269892
130606,184067
115367,317668
179895,290742
43720,250181
180225,180774
43041,232303
30655,291878
28538,303762
183386,356688
141633,417456
199370,237165
160145,421748
147497,340085
49649,386226
140523,210734
42254,263040
160661,258417
61476,309571
28538,303729
124925,151231
43720,249828
28538,303785
52388,277617
52815,267014
189106,354524
46313,354767
128928,126153
28538,304004
155409,381381
43720,249956
46307,317979
52760,269981
93097,410349
383278,219493
52388,277474
48122,253307
43720,249847
149532,357564
174048,314659
43720,250129
38712,162246
131589,323245
46437,302214
52760,269857
158348,385849
159248,280280
445329,229855
52388,277502
48329,271461
170641,371841
102784,307307
445329,229855
28538,303701
48908,255928
43720,250081
43720,249941
100367,453958
149291,286894
52388,277519
45913,276937
52760,269910
57419,114741
93079,359846
151049,367783
162247,253899
154352,333718
52388,277502
28538,303768
150270,365793
43013,269205
44141,255235
126197,217535
52388,277468
186586,325033
45491,353810
28538,303546
170818,355505
45440,353819
28538,303474
52388,277520
52388,277520
52388,277499
46550,354288
103243,364378
52760,269892
147887,233139
174133,214760
52388,277514
41538,227645
54104,288742
97867,247925
43720,249920
59876,194538
43720,249939
181906,254067
46897,300195
105491,305062
43720,250133
52388,277489
187744,302143
52388,277555
129380,214159
43720,249976
181214,266008
43720,249882
28538,303632
43720,249835
178859,401628
93188,360042
108677,271320
113323,386738
52760,269867
107886,222879
43683,381518
158284,279212
52760,269878
28538,303638
28538,303894
150311,347405
43720,249879
52388,277482
52388,277555
28538,303729
47573,290635
195434,250553
144803,265647
28538,303881
131000,208622
132561,283050
51250,259795
457078,306981
461263,315906
43720,250118
54747,370676
44273,207203
28538,303750
445329,229855
52388,277532
50765,250482
182894,316322
178244,235415
128202,327512
175277,179999
148358,361979
28538,303750
175298,280681
28538,303767
178526,258243
52760,269876
92158,361467
29788,254553
52388,277510
52388,277505
52388,277467
45824,316901
52388,277468
43720,250057
52301,268325
46246,349563
122304,368400
52388,277635
153253,324138
149774,317657
168242,385913
150246,347739
143864,407921
172708,216797
173057,384483
43720,250133
177198,407393
447647,246408
163340,380470
451305,332287
445329,229855
121070,284240
28538,303554
104595,361545
181181,241953
40801,184880
151430,348004
54201,271675
134230,311361
48643,305193
52388,277520
447468,245558
143440,401146
168848,309057
52388,277481
46200,274819
28538,303954
41916,281257
43720,249951
47529,290011
134879,366081
52760,269849
171880,220556
142114,340206
53914,290848
48867,350659
43720,250086
41620,278617
43720,249837
52760,269950
140314,373822
28538,303822
54201,271787
52388,277622
167247,230916
43720,250121
28538,303837
28538,303503
52547,109737
168349,246686
100806,379321
52388,277634
154528,364750
92947,358736
130815,152378
109450,196260
41952,294636
46433,304517
52388,277553
113157,244354
54201,271826
41998,208291
149454,311672
52388,277591
142396,335869
147060,376246
48151,276095
42035,265440
52465,211742
164236,286814
142556,403322
55206,349869
46361,179367
43720,250056
118278,265409
43765,289707
103324,372480
41640,247752
54104,288589
52388,277486
44475,185612
460214,275163
52388,277486
179216,278167
28538,303670
142667,411843
46066,315819
48142,286733
149907,316383
112196,319007
145602,312205
101656,302056
41784,305749
28538,303893
43720,250168
30169,143681
48750,216173
153466,362787
43720,250081
28538,303468
104225,375544
42029,189360
200716,355031
48110,335478
171962,228080
52388,277653
172481,370009
28538,303878
175209,223899
28538,303838
28538,304360
162664,243907
181150,406047
95676,315768
52388,277468
46361,179386
459390,245609
42164,285836
28538,303688
122637,285495
43720,249970
121986,280599
143019,402769
142062,361074
143165,398062
147798,351213
52388,277456
447880,285711
52815,267001
52388,277568
101017,375215
52760,269932
52388,277485
91557,353944
28538,303997
159293,345221
459527,288061
54577,317431
169741,443207
52815,267093
52760,269864
126578,308029
54201,271859
52815,267033
149639,392818
28538,303540
52388,277485
28538,303450
31657,338264
52388,277499
183933,346375
141686,270537
129380,196709
28538,303735
172190,264545
447050,281885
54201,271787
155240,251639
143210,403865
43720,250054
155233,329790
445329,229855
52388,277492
28538,303703
148998,363179
143723,305745
132068,394528
174405,258819
28538,303643
92793,403613
174670,282203
52106,228600
39257,210718
43720,250183
180002,229887
52388,277580
43720,249969
28538,303821
159430,292625
52388,277435
146114,268943
461397,336264
52815,267311
445329,229855
152799,236671
120124,328923
162779,432610
52760,270038
155685,283720
105193,297599
43227,333181
187016,317186
28538,303541
45398,356157
152879,372303
48840,331281
28538,304064
28538,303735
461072,240133
59876,194502
28538,304367
46313,354771
187816,295134
152358,400837
28538,303946
193526,409378
160684,303512
151129,329957
109073,211471
52815,267222
161870,296346
173224,237419
43720,250176
52388,277642
49097,324012
52760,269919
138229,218239
52388,277505
43720,249955
445329,229855
52815,267124
54201,271812
114915,224629
171816,373021
52103,341136
31062,285845
54104,288432
28538,303696
28538,303778
135329,368478
28538,303484
43720,250131
30717,196535
52388,277482
162619,241544
43720,249947
28538,303785
52388,277455
122286,366939
170799,404058
29291,292449
143295,352375
101456,355109
346934,312100
28538,303843
28538,303886
44795,223469
187815,251523
45218,275062
28538,303541
46107,289726
28538,303523
28538,303792
52388,277454
47826,252829
457217,235017
52388,277548
106521,254573
52388,277479
126573,255821
181606,238065
445329,229855
106232,193766
54104,288713
52388,277518
52388,277513
54104,288567
43720,249843
47744,302408
170691,312972
52388,277421
173075,258137
171721,246375
129380,190228
28538,304358
28538,304356
47578,290331
157082,386176
119354,389339
50676,386576
28538,303578
113588,371642
52388,277493
501220,237773
173786,298454
52388,277455
449549,247503
28538,303842
28538,303739
46313,354766
43720,249997
176018,264603
28538,303544
136691,226502
170487,420140
28538,303887
28538,303479
174841,205623
41563,269764
167618,300460
121506,279592
51574,346036
47235,291659
121188,226016
52388,277562
137793,245413
46717,384124
43720,250126
117583,465257
28538,303868
185436,136052
164083,219345
112368,277522
175296,191369
52388,277592
43720,249975
52388,277516
43720,250129
154288,300878
181461,289317
142090,343832
42674,293693
40788,214865
54201,271773
106157,233308
150612,284008
28538,304079
158263,242480
150373,334193
45046,309708
105259,265813
203467,97864
103413,368196
126639,201441
52388,277561
30315,103932
28538,303525
373825,266312
132324,393540
28538,303879
445329,229855
46132,293460
47539,290879
178881,260006
133789,340417
445329,229855
461104,305544
52388,277495
176099,230119
459469,274204
49695,245237
102647,177060
43720,249761
54201,271782
93119,381761
52388,277508
194325,118950
43868,180681
52388,277551
28538,303980
39793,331160
142224,426209
28538,303451
52760,269835
121055,286379
52388,277608
46677,255665
52388,277502
52760,269934
41687,265679
52760,269804
167721,289620
148845,325019
181183,444671
180665,235365
180949,318010
143679,356212
108498,290541
175679,261375
175342,261845
119778,222756
145274,347404
28538,303843
153013,244288
146609,206906
28538,303846
28538,303707
46820,276130
28538,303898
46827,269506
28538,304374
196933,123666
144560,433034
136523,402257
28538,303762
112960,387495
54224,294447
28538,303574
43720,249880
94014,375357
172668,171738
28538,303871
199956,238994
164741,361148
47559,280250
52388,277509
28538,303872
28538,303795
28538,303807
28538,303573
165589,285420
62573,152450
46341,279527
52388,277512
48499,404371
43720,249951
52760,269883
45902,357631
28538,303816
43156,204651
54201,271821
28538,303864
267402,295161
52388,277539
203719,428285
52388,277558
104507,368723
176149,243664
164922,247768
178666,392728
157089,383149
43720,249877
173678,247560
185590,330260
52388,277576
168848,309057
33563,253257
96391,354844
137113,196112
52388,277492
144315,271629
52388,277431
48695,328693
188380,229606
52301,268401
43720,250176
133847,373304
43720,249930
141688,204797
100732,384345
52760,269832
52815,266934
52388,277460
28538,303843
43720,250177
43720,249847
153384,236471
181578,248726
57460,244667
52388,277614
43720,249948
459671,274708
52388,277535
52760,269998
52760,269888
28538,303488
52388,277493
28538,304052
192167,355462
52760,269908
448832,241641
144325,401126
28538,303971
53552,335840
191935,350003
43720,249990
43720,249994
130060,394186
52388,277454
52388,277518
144758,347443
47881,216806
54201,271787
52388,277504
158043,412013
28538,303796
28538,303766
52388,277453
52388,277657
160324,292173
176107,254593
52388,277652
163804,260222
42543,228634
43720,249606
43720,249827
46421,346142
28687,116839
43720,249829
28538,303647
43720,250082
28538,303455
105212,297531
52388,277569
31174,248739
146408,228509
112876,315032
190097,431434
41863,251307
150954,318357
52388,277469
115719,387186
279929,402930
28538,303740
43720,249973
52760,269797
48040,298933
28538,303456
59876,194537
139869,398950
143693,294413
183849,270354
28538,303817
148781,255167
151438,317037
46261,255412
129703,300555
30846,286972
45286,380436
28538,303911
104861,368520
28538,303704
98787,354736
101608,414204
42361,112061
52760,269876
52388,277553
46651,353259
116598,318766
162610,277430
142258,437996
43720,249871
52388,277592
